Indicator_data,case_id,First Tooltip
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2018,Male",1.16
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2018,Female",0.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2015,Both sexes",0.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2015,Male",0.95
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2015,Female",0.16
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2010,Both sexes",0.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2010,Male",0.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2010,Female",0.09
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2005,Both sexes",0.25
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2005,Male",0.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2005,Female",0.072
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2000,Both sexes",0.23
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2000,Male",0.41
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niger,2000,Female",0.066
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2018,Both sexes",10.84
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2018,Male",17.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2018,Female",4.37
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2015,Both sexes",10.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2015,Male",17.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2015,Female",4.33
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2010,Both sexes",11.72
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2010,Male",18.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2010,Female",4.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2005,Both sexes",12.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2005,Male",20.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2005,Female",4.93
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2000,Both sexes",12.5
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2000,Male",20.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Nigeria,2000,Female",4.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2018,Both sexes",10.68
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2018,Male",17.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2018,Female",4.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2015,Both sexes",10.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2015,Male",16.37
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2015,Female",4.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2010,Both sexes",7.39
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2010,Male",11.82
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2010,Female",2.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2005,Both sexes",8.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2005,Male",13.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2005,Female",3.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2000,Both sexes",8.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2000,Male",13.72
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Niue,2000,Female",3.12
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2018,Both sexes",7.41
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2018,Male",11.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2018,Female",3.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2015,Both sexes",7.52
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2015,Male",11.38
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2015,Female",3.63
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2010,Both sexes",8.94
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2010,Male",13.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2010,Female",4.35
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2005,Both sexes",8.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2005,Male",13.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2005,Female",4.33
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2000,Both sexes",7.95
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2000,Male",12.18
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Norway,2000,Female",3.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2018,Both sexes",0.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2018,Male",1.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2018,Female",0.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2015,Both sexes",0.77
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2015,Male",1.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2015,Female",0.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2010,Both sexes",0.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2010,Male",1.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2010,Female",0.21
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2005,Both sexes",1.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2005,Male",2.33
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2005,Female",0.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2000,Both sexes",6.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2000,Male",9.84
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Oman,2000,Female",1.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2018,Both sexes",0.34
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2018,Male",0.57
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2018,Female",0.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2015,Both sexes",0.29
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2015,Male",0.48
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2015,Female",0.088
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2010,Both sexes",0.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2010,Male",0.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2010,Female",0.057
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2005,Both sexes",0.16
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2005,Male",0.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2005,Female",0.048
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2000,Both sexes",0.085
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2000,Male",0.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Pakistan,2000,Female",0.026
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2018,Both sexes",7.98
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2018,Male",12.57
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2018,Female",3.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2015,Both sexes",7.71
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2015,Male",12.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2015,Female",3.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2010,Both sexes",6.84
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2010,Male",10.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2010,Female",2.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2005,Both sexes",5.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2005,Male",8.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2005,Female",2.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2000,Both sexes",5.48
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2000,Male",8.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Panama,2000,Female",2.23
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2018,Both sexes",1.39
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2018,Male",2.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2018,Female",0.47
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2015,Both sexes",1.39
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2015,Male",2.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2015,Female",0.47
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2010,Both sexes",1.67
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2010,Male",2.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2010,Female",0.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2005,Both sexes",1.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2005,Male",2.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2005,Female",0.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2000,Both sexes",1.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2000,Male",2.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Papua New Guinea,2000,Female",0.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2018,Both sexes",7.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2018,Male",11.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2018,Female",3.18
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2015,Both sexes",7.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2015,Male",11.36
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2015,Female",3.05
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2010,Both sexes",7.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2010,Male",11.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2010,Female",3.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2005,Both sexes",6.66
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2005,Male",10.45
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2005,Female",2.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2000,Both sexes",6.38
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2000,Male",10.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Paraguay,2000,Female",2.68
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2018,Both sexes",6.38
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2018,Male",9.77
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2018,Female",3.06
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2015,Both sexes",6.63
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2015,Male",10.15
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2015,Female",3.18
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2010,Both sexes",7.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2010,Male",11.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2010,Female",3.68
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2005,Both sexes",6.99
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2005,Male",10.74
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2005,Female",3.32
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2000,Both sexes",6.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2000,Male",10.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Peru,2000,Female",3.1
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2018,Both sexes",6.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2018,Male",10.95
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2018,Female",2.8
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2015,Both sexes",6.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2015,Male",10.68
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2015,Female",2.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2010,Both sexes",6.98
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2010,Male",11.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2010,Female",2.82
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2005,Both sexes",5.67
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2005,Male",9.08
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2005,Female",2.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2000,Both sexes",6.06
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2000,Male",9.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Philippines,2000,Female",2.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Poland,2018,Both sexes",11.71
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Poland,2018,Male",18.41
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Poland,2018,Female",5.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Poland,2015,Both sexes",11.63
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Poland,2015,Male",18.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Poland,2015,Female",5.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Poland,2010,Both sexes",11.21
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Poland,2010,Male",17.63
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Poland,2010,Female",5.33
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Poland,2005,Both sexes",10.6
